,title,date,article_id,url,main_topic,all_topics,authors,year
865,MHMS: Multimodal Hierarchical Multimedia Summarization,2022-04-07 21:00:40+00:00,2204.03734v1,http://arxiv.org/abs/2204.03734v1,cs.CV,cs.CV;cs.CL;cs.MM,Jielin Qiu;Jiacheng Zhu;Mengdi Xu;Franck Dernoncourt;Trung Bui;Zhaowen Wang;Bo Li;Ding Zhao;Hailin Jin,2022
866,DialogSum Challenge: Results of the Dialogue Summarization Shared Task,2022-08-08 03:39:42+00:00,2208.03898v3,http://arxiv.org/abs/2208.03898v3,cs.CL,cs.CL,Yulong Chen;Naihao Deng;Yang Liu;Yue Zhang,2022
867,Video Summarization Overview,2022-10-21 03:29:31+00:00,2210.11707v1,http://arxiv.org/abs/2210.11707v1,cs.CV,cs.CV,Mayu Otani;Yale Song;Yang Wang,2022
868,Improving abstractive summarization with energy-based re-ranking,2022-10-27 15:43:36+00:00,2210.15553v2,http://arxiv.org/abs/2210.15553v2,cs.CL,cs.CL;cs.AI;cs.LG,Diogo Pernes;Afonso Mendes;André F. T. Martins,2022
869,Bayesian Query-Focused Summarization,2009-07-10 13:24:55+00:00,0907.1814v1,http://arxiv.org/abs/0907.1814v1,cs.CL,cs.CL;cs.IR;cs.LG,Hal Daumé III,2009
870,Detecting and Summarizing Emergent Events in Microblogs and Social Media Streams by Dynamic Centralities,2016-10-20 14:32:37+00:00,1610.06431v1,http://arxiv.org/abs/1610.06431v1,cs.SI,cs.SI;cs.IR,Neela Avudaiappan;Alexander Herzog;Sneha Kadam;Yuheng Du;Jason Thatcher;Ilya Safro,2016
871,Multi-document abstractive summarization using ILP based multi-sentence compression,2016-09-22 15:51:43+00:00,1609.07034v1,http://arxiv.org/abs/1609.07034v1,cs.CL,cs.CL,Siddhartha Banerjee;Prasenjit Mitra;Kazunari Sugiyama,2016
872,Curriculum-Guided Abstractive Summarization,2023-02-02 11:09:37+00:00,2302.01342v2,http://arxiv.org/abs/2302.01342v2,cs.CL,cs.CL,Sajad Sotudeh;Hanieh Deilamsalehy;Franck Dernoncourt;Nazli Goharian,2023
873,WSL-DS: Weakly Supervised Learning with Distant Supervision for Query Focused Multi-Document Abstractive Summarization,2020-11-03 02:02:55+00:00,2011.01421v1,http://arxiv.org/abs/2011.01421v1,cs.CL,cs.CL;cs.IR,Md Tahmid Rahman Laskar;Enamul Hoque;Jimmy Xiangji Huang,2020
874,SMART: Sentences as Basic Units for Text Evaluation,2022-08-01 17:58:05+00:00,2208.01030v1,http://arxiv.org/abs/2208.01030v1,cs.CL,cs.CL,Reinald Kim Amplayo;Peter J. Liu;Yao Zhao;Shashi Narayan,2022
875,Context Reinforced Neural Topic Modeling over Short Texts,2020-08-11 06:41:53+00:00,2008.04545v1,http://arxiv.org/abs/2008.04545v1,cs.IR,cs.IR;cs.CL,Jiachun Feng;Zusheng Zhang;Cheng Ding;Yanghui Rao;Haoran Xie,2020
876,Deep Latent-Variable Models for Text Generation,2022-03-03 23:06:39+00:00,2203.02055v1,http://arxiv.org/abs/2203.02055v1,cs.CL,cs.CL,Xiaoyu Shen,2022
877,QBSUM: a Large-Scale Query-Based Document Summarization Dataset from Real-world Applications,2020-10-27 07:30:04+00:00,2010.14108v2,http://arxiv.org/abs/2010.14108v2,cs.AI,cs.AI,Mingjun Zhao;Shengli Yan;Bang Liu;Xinwang Zhong;Qian Hao;Haolan Chen;Di Niu;Bowei Long;Weidong Guo,2020
878,Keyphrase Generation: A Text Summarization Struggle,2019-03-29 22:43:26+00:00,1904.00110v2,http://arxiv.org/abs/1904.00110v2,cs.CL,cs.CL;cs.IR;cs.LG,Erion Çano;Ondřej Bojar,2019
879,Abstractive Summarization with Combination of Pre-trained Sequence-to-Sequence and Saliency Models,2020-03-29 14:00:25+00:00,2003.13028v1,http://arxiv.org/abs/2003.13028v1,cs.CL,cs.CL,Itsumi Saito;Kyosuke Nishida;Kosuke Nishida;Junji Tomita,2020
880,HiStruct+: Improving Extractive Text Summarization with Hierarchical Structure Information,2022-03-17 21:49:26+00:00,2203.09629v1,http://arxiv.org/abs/2203.09629v1,cs.CL,cs.CL,Qian Ruan;Malte Ostendorff;Georg Rehm,2022
881,DocNLI: A Large-scale Dataset for Document-level Natural Language Inference,2021-06-17 13:02:26+00:00,2106.09449v1,http://arxiv.org/abs/2106.09449v1,cs.CL,cs.CL,Wenpeng Yin;Dragomir Radev;Caiming Xiong,2021
882,Authorship attribution via network motifs identification,2016-07-23 19:07:53+00:00,1607.06961v1,http://arxiv.org/abs/1607.06961v1,cs.CL,cs.CL,Vanessa Queiroz Marinho;Graeme Hirst;Diego Raphael Amancio,2016
883,ClimaText: A Dataset for Climate Change Topic Detection,2020-12-01 13:42:37+00:00,2012.00483v2,http://arxiv.org/abs/2012.00483v2,cs.CL,cs.CL;cs.AI,Francesco S. Varini;Jordan Boyd-Graber;Massimiliano Ciaramita;Markus Leippold,2020
884,Locally Typical Sampling,2022-02-01 18:58:45+00:00,2202.00666v5,http://arxiv.org/abs/2202.00666v5,cs.CL,cs.CL;cs.AI,Clara Meister;Tiago Pimentel;Gian Wiher;Ryan Cotterell,2022
885,Renmin University of China at TRECVID 2022: Improving Video Search by Feature Fusion and Negation Understanding,2022-11-28 03:54:53+00:00,2211.15039v1,http://arxiv.org/abs/2211.15039v1,cs.CV,cs.CV;cs.MM,Xirong Li;Aozhu Chen;Ziyue Wang;Fan Hu;Kaibin Tian;Xinru Chen;Chengbo Dong,2022
886,New Approaches to Long Document Summarization: Fourier Transform Based Attention in a Transformer Model,2021-11-25 18:03:41+00:00,2111.15473v1,http://arxiv.org/abs/2111.15473v1,cs.CL,cs.CL;cs.LG,Andrew Kiruluta;Andreas Lemos;Eric Lundy,2021
887,"CCS Explorer: Relevance Prediction, Extractive Summarization, and Named Entity Recognition from Clinical Cohort Studies",2022-11-01 00:30:42+00:00,2211.00201v2,http://arxiv.org/abs/2211.00201v2,cs.CL,cs.CL;cs.AI;cs.HC;cs.IR;cs.LG;I.2.1; I.2.7; I.5.5; I.5.4; J.3,Irfan Al-Hussaini;Davi Nakajima An;Albert J. Lee;Sarah Bi;Cassie S. Mitchell,2022
888,Query-oriented text summarization based on hypergraph transversals,2019-02-02 08:52:44+00:00,1902.00672v1,http://arxiv.org/abs/1902.00672v1,cs.CL,cs.CL;cs.AI,Hadrien Van Lierde;Tommy W. S. Chow,2019
889,Automatic Detection of Font Size Straight from Run Length Compressed Text Documents,2014-02-18 16:30:59+00:00,1402.4388v1,http://arxiv.org/abs/1402.4388v1,cs.CV,cs.CV,Mohammed Javed;P. Nagabhushan;B. B. Chaudhuri,2014
890,Extractive approach for text summarisation using graphs,2021-06-21 10:03:34+00:00,2106.10955v1,http://arxiv.org/abs/2106.10955v1,cs.CL,cs.CL;cs.LG,Kastriot Kadriu;Milenko Obradovic,2021
891,Semantic Summarization of Egocentric Photo Stream Events,2015-11-02 10:41:34+00:00,1511.00438v3,http://arxiv.org/abs/1511.00438v3,cs.CV,cs.CV,Aniol Lidon;Marc Bolaños;Mariella Dimiccoli;Petia Radeva;Maite Garolera;Xavier Giró-i-Nieto,2015
892,Mining customer product reviews for product development: A summarization process,2020-01-13 13:01:14+00:00,2001.04200v1,http://arxiv.org/abs/2001.04200v1,cs.CL,cs.CL;cs.IR,Tianjun Hou;Bernard Yannou;Yann Leroy;Emilie Poirson,2020
893,A Statistical Analysis of Summarization Evaluation Metrics using Resampling Methods,2021-03-31 18:28:14+00:00,2104.00054v2,http://arxiv.org/abs/2104.00054v2,cs.CL,cs.CL,Daniel Deutsch;Rotem Dror;Dan Roth,2021
894,Multi-Perspective Abstractive Answer Summarization,2021-04-17 13:15:29+00:00,2104.08536v1,http://arxiv.org/abs/2104.08536v1,cs.CL,cs.CL,Alexander R. Fabbri;Xiaojian Wu;Srini Iyer;Mona Diab,2021
895,mFACE: Multilingual Summarization with Factual Consistency Evaluation,2022-12-20 19:52:41+00:00,2212.10622v1,http://arxiv.org/abs/2212.10622v1,cs.CL,cs.CL,Roee Aharoni;Shashi Narayan;Joshua Maynez;Jonathan Herzig;Elizabeth Clark;Mirella Lapata,2022
896,Page Layout Analysis System for Unconstrained Historic Documents,2021-02-23 18:13:36+00:00,2102.11838v1,http://arxiv.org/abs/2102.11838v1,cs.CV,cs.CV,Oldřich Kodym;Michal Hradiš,2021
897,Towards Document Image Quality Assessment: A Text Line Based Framework and A Synthetic Text Line Image Dataset,2019-06-05 09:40:34+00:00,1906.01907v1,http://arxiv.org/abs/1906.01907v1,cs.CV,cs.CV,Hongyu Li;Fan Zhu;Junhua Qiu,2019
898,CGEMs: A Metric Model for Automatic Code Generation using GPT-3,2021-08-23 13:28:57+00:00,2108.10168v1,http://arxiv.org/abs/2108.10168v1,cs.AI,cs.AI,Aishwarya Narasimhan;Krishna Prasad Agara Venkatesha Rao;Veena M B,2021
899,Bringing Structure into Summaries: Crowdsourcing a Benchmark Corpus of Concept Maps,2017-04-14 15:23:45+00:00,1704.04452v2,http://arxiv.org/abs/1704.04452v2,cs.CL,cs.CL,Tobias Falke;Iryna Gurevych,2017
900,CM3: A Causal Masked Multimodal Model of the Internet,2022-01-19 10:45:38+00:00,2201.07520v1,http://arxiv.org/abs/2201.07520v1,cs.CL,cs.CL,Armen Aghajanyan;Bernie Huang;Candace Ross;Vladimir Karpukhin;Hu Xu;Naman Goyal;Dmytro Okhonko;Mandar Joshi;Gargi Ghosh;Mike Lewis;Luke Zettlemoyer,2022
901,Learning Document-Level Semantic Properties from Free-Text Annotations,2014-01-15 05:14:31+00:00,1401.3457v1,http://arxiv.org/abs/1401.3457v1,cs.CL,cs.CL;cs.IR,S. R. K. Branavan;Harr Chen;Jacob Eisenstein;Regina Barzilay,2014
902,ArgLegalSumm: Improving Abstractive Summarization of Legal Documents with Argument Mining,2022-09-04 15:55:56+00:00,2209.01650v2,http://arxiv.org/abs/2209.01650v2,cs.CL,cs.CL,Mohamed Elaraby;Diane Litman,2022
903,Text-based LSTM networks for Automatic Music Composition,2016-04-18 21:43:44+00:00,1604.05358v1,http://arxiv.org/abs/1604.05358v1,cs.AI,cs.AI;cs.MM,Keunwoo Choi;George Fazekas;Mark Sandler,2016
904,Neural Extractive Summarization with Side Information,2017-04-14 20:29:23+00:00,1704.04530v2,http://arxiv.org/abs/1704.04530v2,cs.CL,cs.CL,Shashi Narayan;Nikos Papasarantopoulos;Shay B. Cohen;Mirella Lapata,2017
905,Improving Social Media Text Summarization by Learning Sentence Weight Distribution,2017-10-31 05:43:52+00:00,1710.11332v1,http://arxiv.org/abs/1710.11332v1,cs.CL,cs.CL,Jingjing Xu,2017
906,LeafNATS: An Open-Source Toolkit and Live Demo System for Neural Abstractive Text Summarization,2019-05-28 23:53:02+00:00,1906.01512v1,http://arxiv.org/abs/1906.01512v1,cs.CL,cs.CL,Tian Shi;Ping Wang;Chandan K. Reddy,2019
907,Neural Abstractive Summarization with Structural Attention,2020-04-21 03:39:15+00:00,2004.09739v2,http://arxiv.org/abs/2004.09739v2,cs.CL,cs.CL;cs.LG,Tanya Chowdhury;Sachin Kumar;Tanmoy Chakraborty,2020
908,Multi-Modal Summary Generation using Multi-Objective Optimization,2020-05-19 07:10:28+00:00,2005.09252v1,http://arxiv.org/abs/2005.09252v1,cs.IR,cs.IR,Anubhav Jangra;Sriparna Saha;Adam Jatowt;Mohammad Hasanuzzaman,2020
909,SciBERTSUM: Extractive Summarization for Scientific Documents,2022-01-21 00:29:48+00:00,2201.08495v1,http://arxiv.org/abs/2201.08495v1,cs.CL,cs.CL,Athar Sefid;C Lee Giles,2022
910,Semantic Sentence Embeddings for Paraphrasing and Text Summarization,2018-09-26 23:38:19+00:00,1809.10267v1,http://arxiv.org/abs/1809.10267v1,cs.CL,cs.CL;cs.AI,Chi Zhang;Shagan Sah;Thang Nguyen;Dheeraj Peri;Alexander Loui;Carl Salvaggio;Raymond Ptucha,2018
911,Summary Workbench: Unifying Application and Evaluation of Text Summarization Models,2022-10-18 04:47:25+00:00,2210.09587v1,http://arxiv.org/abs/2210.09587v1,cs.CL,cs.CL,Shahbaz Syed;Dominik Schwabe;Martin Potthast,2022
912,Entity-driven Fact-aware Abstractive Summarization of Biomedical Literature,2022-03-30 00:34:56+00:00,2203.15959v1,http://arxiv.org/abs/2203.15959v1,cs.CL,cs.CL;cs.LG,Amanuel Alambo;Tanvi Banerjee;Krishnaprasad Thirunarayan;Michael Raymer,2022
913,Screenplay Summarization Using Latent Narrative Structure,2020-04-27 11:54:19+00:00,2004.12727v1,http://arxiv.org/abs/2004.12727v1,cs.CL,cs.CL,Pinelopi Papalampidi;Frank Keller;Lea Frermann;Mirella Lapata,2020
914,EntSUM: A Data Set for Entity-Centric Summarization,2022-04-05 13:45:54+00:00,2204.02213v1,http://arxiv.org/abs/2204.02213v1,cs.CL,cs.CL,Mounica Maddela;Mayank Kulkarni;Daniel Preotiuc-Pietro,2022
915,Long Document Summarization in a Low Resource Setting using Pretrained Language Models,2021-03-01 04:43:55+00:00,2103.00751v1,http://arxiv.org/abs/2103.00751v1,cs.CL,cs.CL,Ahsaas Bajaj;Pavitra Dangati;Kalpesh Krishna;Pradhiksha Ashok Kumar;Rheeya Uppaal;Bradford Windsor;Eliot Brenner;Dominic Dotterrer;Rajarshi Das;Andrew McCallum,2021
916,MTLTS: A Multi-Task Framework To Obtain Trustworthy Summaries From Crisis-Related Microblogs,2021-12-10 19:33:29+00:00,2112.05798v1,http://arxiv.org/abs/2112.05798v1,cs.IR,cs.IR;H.3.3,Rajdeep Mukherjee;Uppada Vishnu;Hari Chandana Peruri;Sourangshu Bhattacharya;Koustav Rudra;Pawan Goyal;Niloy Ganguly,2021
917,Differentiable Multi-Agent Actor-Critic for Multi-Step Radiology Report Summarization,2022-03-15 21:18:09+00:00,2203.08257v2,http://arxiv.org/abs/2203.08257v2,cs.CL,cs.CL,Sanjeev Kumar Karn;Ning Liu;Hinrich Schuetze;Oladimeji Farri,2022
918,Improving Question Answering over Knowledge Graphs Using Graph Summarization,2022-03-25 10:57:10+00:00,2203.13570v1,http://arxiv.org/abs/2203.13570v1,cs.LG,cs.LG,Sirui Li;Kok Kai Wong;Dengya Zhu;Chun Che Fung,2022
919,An Extractive-and-Abstractive Framework for Source Code Summarization,2022-06-15 02:14:24+00:00,2206.07245v1,http://arxiv.org/abs/2206.07245v1,cs.SE,cs.SE;cs.AI;D.2.3; I.2.7,Weisong Sun;Chunrong Fang;Yuchen Chen;Quanjun Zhang;Guanhong Tao;Tingxu Han;Yifei Ge;Yudu You;Bin Luo,2022
920,Text Classification using Data Mining,2010-09-25 07:27:46+00:00,1009.4987v1,http://arxiv.org/abs/1009.4987v1,cs.IR,cs.IR;cs.DB,S. M. Kamruzzaman;Farhana Haider;Ahmed Ryadh Hasan,2010
921,Ontology-Aware Clinical Abstractive Summarization,2019-05-14 20:09:18+00:00,1905.05818v1,http://arxiv.org/abs/1905.05818v1,cs.CL,cs.CL;cs.IR,Sean MacAvaney;Sajad Sotudeh;Arman Cohan;Nazli Goharian;Ish Talati;Ross W. Filice,2019
922,Combining Deep Neural Reranking and Unsupervised Extraction for Multi-Query Focused Summarization,2023-02-02 15:08:25+00:00,2302.01148v1,http://arxiv.org/abs/2302.01148v1,cs.CL,cs.CL,Philipp Seeberger;Korbinian Riedhammer,2023
923,Sequential Learning of Principal Curves: Summarizing Data Streams on the Fly,2018-05-18 19:49:13+00:00,1805.07418v2,http://arxiv.org/abs/1805.07418v2,stat.ML,stat.ML;cs.LG;math.ST;stat.TH,Benjamin Guedj;Le Li,2018
924,Automatic Summarization of Student Course Feedback,2018-05-25 23:36:33+00:00,1805.10395v1,http://arxiv.org/abs/1805.10395v1,cs.CL,cs.CL,Wencan Luo;Fei Liu;Zitao Liu;Diane Litman,2018
925,Visual Summarization of Scholarly Videos using Word Embeddings and Keyphrase Extraction,2019-11-25 12:02:15+00:00,1912.10809v1,http://arxiv.org/abs/1912.10809v1,cs.MM,cs.MM;cs.CL;cs.DL,Hang Zhou;Christian Otto;Ralph Ewerth,2019
926,Neural Code Summarization,2021-02-26 16:04:33+00:00,2103.01025v2,http://arxiv.org/abs/2103.01025v2,cs.SE,cs.SE;cs.AI;cs.LG,Piyush Shrivastava,2021
927,Summary Grounded Conversation Generation,2021-06-07 04:46:31+00:00,2106.03337v1,http://arxiv.org/abs/2106.03337v1,cs.CL,cs.CL,Chulaka Gunasekara;Guy Feigenblat;Benjamin Sznajder;Sachindra Joshi;David Konopnicki,2021
928,"Mirror: A Natural Language Interface for Data Querying, Summarization, and Visualization",2023-03-15 15:31:51+00:00,2303.08697v1,http://arxiv.org/abs/2303.08697v1,cs.DB,cs.DB;cs.AI;cs.CL;cs.SE,Canwen Xu;Julian McAuley;Penghan Wang,2023
929,Jet algorithms. Wrapping up the subject,2000-12-17 12:41:02+00:00,0012210v1,http://arxiv.org/abs/hep-ph/0012210v1,hep-ph,hep-ph;hep-ex;hep-th,F. V. Tkachov,2000
930,The End of the Many-Worlds? (or Could we save Everett's interpretation),2015-02-24 08:32:21+00:00,1502.06709v2,http://arxiv.org/abs/1502.06709v2,quant-ph,quant-ph,A. Drezet,2015
931,Richard Dedekind: Style and Influence,2016-12-10 17:31:18+00:00,1612.03326v2,http://arxiv.org/abs/1612.03326v2,math.HO,math.HO;01A70,Stefan Müller-Stach,2016
932,(Science) Teacher Education in a Knowledge Society. Good Practice at the University of Geneva,2018-07-03 04:28:25+00:00,1807.00974v1,http://arxiv.org/abs/1807.00974v1,physics.ed-ph,physics.ed-ph,Andreas Müller,2018
933,"See, Hear, Read: Leveraging Multimodality with Guided Attention for Abstractive Text Summarization",2021-05-20 08:56:33+00:00,2105.09601v2,http://arxiv.org/abs/2105.09601v2,cs.LG,cs.LG;cs.CL,Yash Kumar Atri;Shraman Pramanick;Vikram Goyal;Tanmoy Chakraborty,2021
934,Intentional Choreography with Semi-Supervised Recurrent VAEs,2022-09-20 21:38:51+00:00,2209.10010v1,http://arxiv.org/abs/2209.10010v1,cs.LG,cs.LG,Mathilde Papillon;Mariel Pettee;Nina Miolane,2022
935,VerbCL: A Dataset of Verbatim Quotes for Highlight Extraction in Case Law,2021-08-23 12:41:41+00:00,2108.10120v1,http://arxiv.org/abs/2108.10120v1,cs.CL,cs.CL;cs.DL,Julien Rossi;Svitlana Vakulenko;Evangelos Kanoulas,2021
936,pyBibX -- A Python Library for Bibliometric and Scientometric Analysis Powered with Artificial Intelligence Tools,2023-04-27 20:06:07+00:00,2304.14516v1,http://arxiv.org/abs/2304.14516v1,cs.DL,cs.DL;cs.AI,Valdecy Pereira;Marcio Pereira Basilio;Carlos Henrique Tarjano Santos,2023
937,"How ""Multi"" is Multi-Document Summarization?",2022-10-23 10:20:09+00:00,2210.12688v1,http://arxiv.org/abs/2210.12688v1,cs.CL,cs.CL,Ruben Wolhandler;Arie Cattan;Ori Ernst;Ido Dagan,2022
938,Leveraging Graph to Improve Abstractive Multi-Document Summarization,2020-05-20 13:39:47+00:00,2005.10043v1,http://arxiv.org/abs/2005.10043v1,cs.CL,cs.CL,Wei Li;Xinyan Xiao;Jiachen Liu;Hua Wu;Haifeng Wang;Junping Du,2020
939,Team Hitachi @ AutoMin 2021: Reference-free Automatic Minuting Pipeline with Argument Structure Construction over Topic-based Summarization,2021-12-06 02:23:20+00:00,2112.02741v1,http://arxiv.org/abs/2112.02741v1,cs.CL,cs.CL;cs.AI;cs.IR;cs.LG,Atsuki Yamaguchi;Gaku Morio;Hiroaki Ozaki;Ken-ichi Yokote;Kenji Nagamatsu,2021
940,Object-oriented Neural Programming (OONP) for Document Understanding,2017-09-26 06:17:35+00:00,1709.08853v6,http://arxiv.org/abs/1709.08853v6,cs.LG,cs.LG;cs.AI;cs.CL;cs.NE,Zhengdong Lu;Xianggen Liu;Haotian Cui;Yukun Yan;Daqi Zheng,2017
941,On the Application of Generic Summarization Algorithms to Music,2014-06-18 20:10:22+00:00,1406.4877v1,http://arxiv.org/abs/1406.4877v1,cs.IR,cs.IR;cs.LG;cs.SD;H.5.5,Francisco Raposo;Ricardo Ribeiro;David Martins de Matos,2014
942,Learning to Summarize Radiology Findings,2018-09-12 22:41:47+00:00,1809.04698v2,http://arxiv.org/abs/1809.04698v2,cs.CL,cs.CL,Yuhao Zhang;Daisy Yi Ding;Tianpei Qian;Christopher D. Manning;Curtis P. Langlotz,2018
943,Stepwise Extractive Summarization and Planning with Structured Transformers,2020-10-06 14:12:58+00:00,2010.02744v1,http://arxiv.org/abs/2010.02744v1,cs.CL,cs.CL,Shashi Narayan;Joshua Maynez;Jakub Adamek;Daniele Pighin;Blaž Bratanič;Ryan McDonald,2020
944,Searching for Effective Neural Extractive Summarization: What Works and What's Next,2019-07-08 10:17:28+00:00,1907.03491v1,http://arxiv.org/abs/1907.03491v1,cs.CL,cs.CL,Ming Zhong;Pengfei Liu;Danqing Wang;Xipeng Qiu;Xuanjing Huang,2019
945,Contrastive Attention Mechanism for Abstractive Sentence Summarization,2019-10-29 06:56:46+00:00,1910.13114v2,http://arxiv.org/abs/1910.13114v2,cs.CL,cs.CL;cs.AI,Xiangyu Duan;Hoongfei Yu;Mingming Yin;Min Zhang;Weihua Luo;Yue Zhang,2019
946,Language Model as an Annotator: Exploring DialoGPT for Dialogue Summarization,2021-05-26 13:50:13+00:00,2105.12544v2,http://arxiv.org/abs/2105.12544v2,cs.CL,cs.CL,Xiachong Feng;Xiaocheng Feng;Libo Qin;Bing Qin;Ting Liu,2021
947,Noised Consistency Training for Text Summarization,2021-05-28 07:21:39+00:00,2105.13635v2,http://arxiv.org/abs/2105.13635v2,cs.CL,cs.CL,Junnan Liu;Qianren Mao;Bang Liu;Hao Peng;Hongdong Zhu;Jianxin Li,2021
948,Controllable Summarization with Constrained Markov Decision Process,2021-08-07 09:12:53+00:00,2108.03405v1,http://arxiv.org/abs/2108.03405v1,cs.CL,cs.CL,Hou Pong Chan;Lu Wang;Irwin King,2021
949,Topic-Aware Contrastive Learning for Abstractive Dialogue Summarization,2021-09-10 17:03:25+00:00,2109.04994v1,http://arxiv.org/abs/2109.04994v1,cs.CL,cs.CL;cs.AI;cs.LG,Junpeng Liu;Yanyan Zou;Hainan Zhang;Hongshen Chen;Zhuoye Ding;Caixia Yuan;Xiaojie Wang,2021
950,Make The Most of Prior Data: A Solution for Interactive Text Summarization with Preference Feedback,2022-04-12 03:56:59+00:00,2204.05512v2,http://arxiv.org/abs/2204.05512v2,cs.AI,cs.AI,Duy-Hung Nguyen;Nguyen Viet Dung Nghiem;Bao-Sinh Nguyen;Dung Tien Le;Shahab Sabahi;Minh-Tien Nguyen;Hung Le,2022
951,Harnessing Abstractive Summarization for Fact-Checked Claim Detection,2022-09-10 07:32:36+00:00,2209.04612v2,http://arxiv.org/abs/2209.04612v2,cs.CL,cs.CL,Varad Bhatnagar;Diptesh Kanojia;Kameswari Chebrolu,2022
952,Implementing Deep Learning-Based Approaches for Article Summarization in Indian Languages,2022-12-12 04:50:43+00:00,2212.05702v1,http://arxiv.org/abs/2212.05702v1,cs.CL,cs.CL;cs.LG,Rahul Tangsali;Aabha Pingle;Aditya Vyawahare;Isha Joshi;Raviraj Joshi,2022
953,Ontology-Grounded Topic Modeling for Climate Science Research,2018-07-28 18:26:28+00:00,1807.10965v2,http://arxiv.org/abs/1807.10965v2,cs.CL,cs.CL;cs.AI;I.2.4; I.2.6; I.2.7,Jennifer Sleeman;Tim Finin;Milton Halem,2018
954,Machine Learning in Astronomy: a practical overview,2019-04-15 18:00:03+00:00,1904.07248v1,http://arxiv.org/abs/1904.07248v1,astro-ph.IM,astro-ph.IM,Dalya Baron,2019
955,Transfer Learning for Sequence Generation: from Single-source to Multi-source,2021-05-31 09:12:38+00:00,2105.14809v1,http://arxiv.org/abs/2105.14809v1,cs.CL,cs.CL;cs.AI,Xuancheng Huang;Jingfang Xu;Maosong Sun;Yang Liu,2021
956,Extractive Research Slide Generation Using Windowed Labeling Ranking,2021-06-06 20:56:43+00:00,2106.03246v1,http://arxiv.org/abs/2106.03246v1,cs.CL,cs.CL;cs.AI,Athar Sefid;Jian Wu;Prasenjit Mitra;Lee Giles,2021
957,Adapting Document-Grounded Dialog Systems to Spoken Conversations using Data Augmentation and a Noisy Channel Model,2021-12-16 12:51:52+00:00,2112.08844v1,http://arxiv.org/abs/2112.08844v1,cs.CL,cs.CL;cs.AI;cs.LG,David Thulke;Nico Daheim;Christian Dugast;Hermann Ney,2021
958,Predicting Intervention Approval in Clinical Trials through Multi-Document Summarization,2022-04-01 08:45:39+00:00,2204.00290v1,http://arxiv.org/abs/2204.00290v1,cs.CL,cs.CL;cs.LG,Georgios Katsimpras;Georgios Paliouras,2022
